"Titre de tracé : C6 SCJ Mur Sud"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 9913037, SEN S/N: 9913037)","HR, % (LGR S/N: 9913037, SEN S/N: 9913037)","PtRosée, °C (LGR S/N: 9913037, SEN S/N: 9913037)"
2606,07/27/21 10:00:00 AM,21.951,66.39,15.42
2607,07/27/21 12:00:00 PM,22.525,67.07,16.13
2608,07/27/21 02:00:00 PM,22.717,66.47,16.17
2609,07/27/21 04:00:00 PM,23.196,65.63,16.42
2610,07/27/21 06:00:00 PM,22.908,67.72,16.65
2611,07/27/21 08:00:00 PM,22.717,68.51,16.65
2612,07/27/21 10:00:00 PM,22.525,68.81,16.53
2613,07/28/21 12:00:00 AM,22.238,68.72,16.24
2614,07/28/21 02:00:00 AM,22.142,69.98,16.43
2615,07/28/21 04:00:00 AM,21.951,70.90,16.45
2616,07/28/21 06:00:00 AM,21.855,70.76,16.33
2617,07/28/21 08:00:00 AM,21.855,71.39,16.47
2618,07/28/21 10:00:00 AM,21.951,71.70,16.63
2619,07/28/21 12:00:00 PM,22.142,71.19,16.70
2620,07/28/21 02:00:00 PM,22.333,70.54,16.74
2621,07/28/21 04:00:00 PM,22.525,70.36,16.88
2622,07/28/21 06:00:00 PM,22.525,71.13,17.06
2623,07/28/21 08:00:00 PM,22.333,70.85,16.81
2624,07/28/21 10:00:00 PM,22.046,70.14,16.37
2625,07/29/21 12:00:00 AM,21.760,69.07,15.86
2626,07/29/21 02:00:00 AM,21.569,67.71,15.37
2627,07/29/21 04:00:00 AM,21.282,66.62,14.84
2628,07/29/21 06:00:00 AM,21.091,65.92,14.49
2629,07/29/21 08:00:00 AM,21.378,67.86,15.22
2630,07/29/21 10:00:00 AM,21.664,67.81,15.48
2631,07/29/21 12:00:00 PM,22.238,67.60,15.98
2632,07/29/21 02:00:00 PM,22.429,68.18,16.29
2633,07/29/21 04:00:00 PM,22.812,66.23,16.20
2634,07/29/21 06:00:00 PM,22.812,65.80,16.10
2635,07/29/21 08:00:00 PM,22.525,69.92,16.78
2636,07/29/21 10:00:00 PM,22.142,70.72,16.60
2637,07/30/21 12:00:00 AM,21.951,69.58,16.16
2638,07/30/21 02:00:00 AM,21.664,68.69,15.68
2639,07/30/21 04:00:00 AM,21.473,67.73,15.28
2640,07/30/21 06:00:00 AM,21.378,67.99,15.25
2641,07/30/21 08:00:00 AM,21.569,69.64,15.80
2642,07/30/21 10:00:00 AM,21.664,70.64,16.12
2643,07/30/21 12:00:00 PM,22.333,69.95,16.61
2644,07/30/21 02:00:00 PM,22.238,71.66,16.90
2645,07/30/21 04:00:00 PM,22.142,74.04,17.32
2646,07/30/21 06:00:00 PM,22.238,74.43,17.50
2647,07/30/21 08:00:00 PM,22.046,74.25,17.27
2648,07/30/21 10:00:00 PM,21.855,73.87,17.01
2649,07/31/21 12:00:00 AM,21.569,71.11,16.13
2650,07/31/21 02:00:00 AM,21.282,69.97,15.60
2651,07/31/21 04:00:00 AM,21.091,69.31,15.27
2652,07/31/21 06:00:00 AM,20.996,68.54,15.01
2653,07/31/21 08:00:00 AM,21.187,70.56,15.64
2654,07/31/21 10:00:00 AM,21.091,70.88,15.62
2655,07/31/21 12:00:00 PM,21.282,69.69,15.54
2656,07/31/21 02:00:00 PM,21.473,69.66,15.72
2657,07/31/21 04:00:00 PM,21.378,69.95,15.69
2658,07/31/21 06:00:00 PM,21.091,70.58,15.56
2659,07/31/21 08:00:00 PM,20.805,69.22,14.98
2660,07/31/21 10:00:00 PM,20.615,69.39,14.83
2661,08/01/21 12:00:00 AM,20.519,69.67,14.81
2662,08/01/21 02:00:00 AM,20.424,69.28,14.63
2663,08/01/21 04:00:00 AM,20.234,68.80,14.34
2664,08/01/21 06:00:00 AM,20.234,69.45,14.48
2665,08/01/21 08:00:00 AM,20.234,69.85,14.57
2666,08/01/21 10:00:00 AM,20.234,69.58,14.51
2667,08/01/21 12:00:00 PM,20.329,68.17,14.29
2668,08/01/21 02:00:00 PM,20.329,68.29,14.31
2669,08/01/21 04:00:00 PM,20.424,67.45,14.21
2670,08/01/21 06:00:00 PM,20.329,67.69,14.18
2671,08/01/21 08:00:00 PM,20.234,68.43,14.25
2672,08/01/21 10:00:00 PM,19.948,68.47,13.99
2673,08/02/21 12:00:00 AM,19.758,67.57,13.60
2674,08/02/21 02:00:00 AM,19.567,67.16,13.33
2675,08/02/21 04:00:00 AM,19.377,66.87,13.08
2676,08/02/21 06:00:00 AM,19.187,65.98,12.70
2677,08/02/21 08:00:00 AM,19.472,68.56,13.56
2678,08/02/21 10:00:00 AM,19.567,68.91,13.73
2679,08/02/21 12:00:00 PM,19.853,68.13,13.82
2680,08/02/21 02:00:00 PM,20.043,68.10,14.00
2681,08/02/21 04:00:00 PM,20.138,67.84,14.03
2682,08/02/21 06:00:00 PM,20.329,62.52,12.96
2683,08/02/21 08:00:00 PM,20.043,68.10,14.00
2684,08/02/21 10:00:00 PM,19.758,67.79,13.66
2685,08/03/21 12:00:00 AM,19.472,67.39,13.29
2686,08/03/21 02:00:00 AM,19.187,67.23,12.98
2687,08/03/21 04:00:00 AM,19.092,67.03,12.85
2688,08/03/21 06:00:00 AM,19.092,68.26,13.13
2689,08/03/21 08:00:00 AM,19.187,69.88,13.58
2690,08/03/21 10:00:00 AM,19.377,70.26,13.84
2691,08/03/21 12:00:00 PM,19.567,69.82,13.93
2692,08/03/21 02:00:00 PM,19.662,70.94,14.26
2693,08/03/21 04:00:00 PM,19.567,73.22,14.66
2694,08/03/21 06:00:00 PM,19.377,74.17,14.68
2695,08/03/21 08:00:00 PM,19.377,74.36,14.72
2696,08/03/21 10:00:00 PM,19.282,74.18,14.59
2697,08/04/21 12:00:00 AM,19.187,74.78,14.62
2698,08/04/21 02:00:00 AM,19.092,74.99,14.58
2699,08/04/21 04:00:00 AM,18.996,75.00,14.49
2700,08/04/21 06:00:00 AM,18.901,75.01,14.40
2701,08/04/21 08:00:00 AM,18.901,75.22,14.44
2702,08/04/21 10:00:00 AM,18.901,75.86,14.57
2703,08/04/21 12:00:00 PM,18.901,76.53,14.71
2704,08/04/21 02:00:00 PM,18.996,76.52,14.80
2705,08/04/21 04:00:00 PM,18.996,76.75,14.84
2706,08/04/21 06:00:00 PM,19.092,76.28,14.84
2707,08/04/21 08:00:00 PM,18.996,76.29,14.75
2708,08/04/21 10:00:00 PM,18.901,77.00,14.80
2709,08/05/21 12:00:00 AM,18.806,76.09,14.52
2710,08/05/21 02:00:00 AM,18.616,76.11,14.34
2711,08/05/21 04:00:00 AM,18.616,76.11,14.34
2712,08/05/21 06:00:00 AM,18.616,75.46,14.21
2713,08/05/21 08:00:00 AM,18.616,75.25,14.17
2714,08/05/21 10:00:00 AM,18.616,74.85,14.09
2715,08/05/21 12:00:00 PM,18.901,73.67,14.12
2716,08/05/21 02:00:00 PM,19.092,73.83,14.33
2717,08/05/21 04:00:00 PM,19.282,72.91,14.32
2718,08/05/21 06:00:00 PM,19.282,71.92,14.11
2719,08/05/21 08:00:00 PM,19.187,71.77,13.99
2720,08/05/21 10:00:00 PM,18.996,74.03,14.28
2721,08/06/21 12:00:00 AM,18.901,74.81,14.35
2722,08/06/21 02:00:00 AM,18.806,74.63,14.22
2723,08/06/21 04:00:00 AM,18.901,74.42,14.27
2724,08/06/21 06:00:00 AM,18.806,74.24,14.14
2725,08/06/21 08:00:00 AM,18.996,74.03,14.28
2726,08/06/21 10:00:00 AM,19.092,73.28,14.22
2727,08/06/21 12:00:00 PM,19.377,69.72,13.72
2728,08/06/21 02:00:00 PM,19.758,71.53,14.49
2729,08/06/21 04:00:00 PM,20.234,70.56,14.73
2730,08/06/21 06:00:00 PM,20.234,68.18,14.20
2731,08/06/21 08:00:00 PM,20.043,70.02,14.43
2732,08/06/21 10:00:00 PM,19.853,73.01,14.89
2733,08/07/21 12:00:00 AM,19.662,73.21,14.75
2734,08/07/21 02:00:00 AM,19.567,73.22,14.66
2735,08/07/21 04:00:00 AM,19.472,70.82,14.06
2736,08/07/21 06:00:00 AM,19.377,71.59,14.13
2737,08/07/21 08:00:00 AM,19.472,72.71,14.46
2738,08/07/21 10:00:00 AM,19.472,73.06,14.54
2739,08/07/21 12:00:00 PM,19.472,73.97,14.73
2740,08/07/21 02:00:00 PM,19.472,74.95,14.93
2741,08/07/21 04:00:00 PM,19.567,75.15,15.07
2742,08/07/21 06:00:00 PM,19.662,75.35,15.20
2743,08/07/21 08:00:00 PM,19.567,75.57,15.15
2744,08/07/21 10:00:00 PM,19.282,72.74,14.29
2745,08/08/21 12:00:00 AM,19.092,71.02,13.74
2746,08/08/21 02:00:00 AM,18.806,69.55,13.14
2747,08/08/21 04:00:00 AM,18.616,68.46,12.72
2748,08/08/21 06:00:00 AM,18.426,67.92,12.41
2749,08/08/21 08:00:00 AM,18.521,69.86,12.93
2750,08/08/21 10:00:00 AM,18.711,70.94,13.35
2751,08/08/21 12:00:00 PM,18.996,70.05,13.43
2752,08/08/21 02:00:00 PM,19.092,69.12,13.32
2753,08/08/21 04:00:00 PM,19.092,68.99,13.29
2754,08/08/21 06:00:00 PM,19.187,66.80,12.88
2755,08/08/21 08:00:00 PM,18.996,70.19,13.46
2756,08/08/21 10:00:00 PM,18.616,69.32,12.91
2757,08/09/21 12:00:00 AM,18.426,68.38,12.52
2758,08/09/21 02:00:00 AM,18.236,67.84,12.21
2759,08/09/21 04:00:00 AM,18.045,68.10,12.09
2760,08/09/21 06:00:00 AM,18.045,69.17,12.33
2761,08/09/21 08:00:00 AM,18.140,70.88,12.79
2762,08/09/21 10:00:00 AM,18.426,71.27,13.15
2763,08/09/21 12:00:00 PM,18.901,69.93,13.31
2764,08/09/21 02:00:00 PM,19.187,68.85,13.35
2765,08/09/21 04:00:00 PM,19.662,69.81,14.02
2766,08/09/21 06:00:00 PM,19.853,71.06,14.47
2767,08/09/21 08:00:00 PM,19.377,72.23,14.27
2768,08/09/21 10:00:00 PM,18.996,72.28,13.91
2769,08/10/21 12:00:00 AM,18.806,71.83,13.63
2770,08/10/21 02:00:00 AM,18.616,71.24,13.33
2771,08/10/21 04:00:00 AM,18.426,70.83,13.05
2772,08/10/21 06:00:00 AM,18.236,70.72,12.85
2773,08/10/21 08:00:00 AM,18.521,71.56,13.30
2774,08/10/21 10:00:00 AM,19.187,74.78,14.62
2775,08/10/21 12:00:00 PM,20.234,79.27,16.55
2776,08/10/21 02:00:00 PM,20.901,78.09,16.96
2777,08/10/21 04:00:00 PM,21.378,73.54,16.48
2778,08/10/21 06:00:00 PM,21.282,73.18,16.31
2779,08/10/21 08:00:00 PM,20.615,75.90,16.24
2780,08/10/21 10:00:00 PM,20.234,75.72,15.83
2781,08/11/21 12:00:00 AM,19.853,75.54,15.42
2782,08/11/21 02:00:00 AM,19.662,75.14,15.16
2783,08/11/21 04:00:00 AM,19.567,74.74,14.98
2784,08/11/21 06:00:00 AM,19.472,74.55,14.85
2785,08/11/21 08:00:00 AM,19.758,73.56,14.92
2786,08/11/21 10:00:00 AM,20.519,75.91,16.15
2787,08/11/21 12:00:00 PM,21.378,76.77,17.15
2788,08/11/21 02:00:00 PM,22.429,75.26,17.86
2789,08/11/21 04:00:00 PM,22.812,70.78,17.25
2790,08/11/21 06:00:00 PM,23.004,69.70,17.19
2791,08/11/21 08:00:00 PM,22.142,73.45,17.19
2792,08/11/21 10:00:00 PM,21.569,74.71,16.91
2793,08/12/21 12:00:00 AM,21.282,75.39,16.77
2794,08/12/21 02:00:00 AM,21.091,75.63,16.64
2795,08/12/21 04:00:00 AM,20.901,75.43,16.41
2796,08/12/21 06:00:00 AM,20.805,74.39,16.11
2797,08/12/21 08:00:00 AM,20.996,72.86,15.96
2798,08/12/21 10:00:00 AM,21.664,75.57,17.18
2799,08/12/21 12:00:00 PM,22.908,82.53,19.80
2800,08/12/21 02:00:00 PM,23.966,84.67,21.25
2801,08/12/21 04:00:00 PM,23.773,77.86,19.70
2802,08/12/21 06:00:00 PM,22.717,75.68,18.22
2803,08/12/21 08:00:00 PM,22.333,77.44,18.22
2804,08/12/21 10:00:00 PM,22.046,77.47,17.95
2805,08/13/21 12:00:00 AM,21.951,76.71,17.70
2806,08/13/21 02:00:00 AM,21.760,76.01,17.37
2807,08/13/21 04:00:00 AM,21.664,74.91,17.04
2808,08/13/21 06:00:00 AM,21.473,73.53,16.57
2809,08/13/21 08:00:00 AM,21.664,73.14,16.67
2810,08/13/21 10:00:00 AM,22.238,75.96,17.82
2811,08/13/21 12:00:00 PM,23.388,80.66,19.90
2812,08/13/21 02:00:00 PM,24.158,78.99,20.31
2813,08/13/21 04:00:00 PM,24.351,73.57,19.35
2814,08/13/21 06:00:00 PM,24.351,71.71,18.94
2815,08/13/21 08:00:00 PM,23.869,75.11,19.22
2816,08/13/21 10:00:00 PM,23.388,77.09,19.17
2817,08/14/21 12:00:00 AM,23.100,76.86,18.84
2818,08/14/21 02:00:00 AM,22.908,76.87,18.66
2819,08/14/21 04:00:00 AM,22.717,75.92,18.27
2820,08/14/21 06:00:00 AM,22.525,75.25,17.95
2821,08/14/21 08:00:00 AM,22.812,73.76,17.91
2822,08/14/21 10:00:00 AM,23.292,74.73,18.58
2823,08/14/21 12:00:00 PM,24.351,82.89,21.28
2824,08/14/21 02:00:00 PM,25.416,83.27,22.40
2825,08/14/21 04:00:00 PM,25.708,80.53,22.13
2826,08/14/21 06:00:00 PM,25.902,77.40,21.67
2827,08/14/21 08:00:00 PM,25.125,79.24,21.30
2828,08/14/21 10:00:00 PM,24.641,79.92,20.97
2829,08/15/21 12:00:00 AM,24.255,78.69,20.34
2830,08/15/21 02:00:00 AM,24.062,78.70,20.16
2831,08/15/21 04:00:00 AM,23.966,77.84,19.89
2832,08/15/21 06:00:00 AM,23.773,76.79,19.48
2833,08/15/21 08:00:00 AM,24.062,75.32,19.45
2834,08/15/21 10:00:00 AM,24.545,76.22,20.11
2835,08/15/21 12:00:00 PM,25.222,76.40,20.80
2836,08/15/21 02:00:00 PM,25.708,74.46,20.85
2837,08/15/21 04:00:00 PM,25.805,73.60,20.76
2838,08/15/21 06:00:00 PM,26.000,72.58,20.72
2839,08/15/21 08:00:00 PM,25.708,74.46,20.85
2840,08/15/21 10:00:00 PM,25.222,73.88,20.25
2841,08/16/21 12:00:00 AM,24.835,72.73,19.63
2842,08/16/21 02:00:00 AM,24.545,70.84,18.93
2843,08/16/21 04:00:00 AM,24.351,69.64,18.47
2844,08/16/21 06:00:00 AM,24.158,68.68,18.06
2845,08/16/21 08:00:00 AM,23.966,66.93,17.47
2846,08/16/21 10:00:00 AM,23.966,65.69,17.17
2847,08/16/21 12:00:00 PM,23.966,65.69,17.17
2848,08/16/21 02:00:00 PM,23.869,63.01,16.42
2849,08/16/21 04:00:00 PM,23.869,62.41,16.27
2850,08/16/21 06:00:00 PM,23.773,63.03,16.34
2851,08/16/21 08:00:00 PM,23.677,63.13,16.27
2852,08/16/21 10:00:00 PM,23.581,63.69,16.32
2853,08/17/21 12:00:00 AM,23.484,63.89,16.28
2854,08/17/21 02:00:00 AM,23.388,63.73,16.15
2855,08/17/21 04:00:00 AM,23.100,63.88,15.91
2856,08/17/21 06:00:00 AM,22.908,63.74,15.69
2857,08/17/21 08:00:00 AM,22.812,64.12,15.70
2858,08/17/21 10:00:00 AM,22.812,62.88,15.39
2859,08/17/21 12:00:00 PM,22.812,61.91,15.15
2860,08/17/21 02:00:00 PM,22.908,61.42,15.12
2861,08/17/21 04:00:00 PM,22.908,61.89,15.23
2862,08/17/21 06:00:00 PM,22.812,60.35,14.75
2863,08/17/21 08:00:00 PM,22.525,60.99,14.65
2864,08/17/21 10:00:00 PM,22.238,61.20,14.43
2865,08/18/21 12:00:00 AM,22.046,60.95,14.19
2866,08/18/21 02:00:00 AM,21.855,61.21,14.07
2867,08/18/21 04:00:00 AM,21.664,60.97,13.83
2868,08/18/21 06:00:00 AM,21.569,61.50,13.87
2869,08/18/21 08:00:00 AM,21.473,62.04,13.92
2870,08/18/21 10:00:00 AM,21.569,62.65,14.16
2871,08/18/21 12:00:00 PM,21.473,63.76,14.34
2872,08/18/21 02:00:00 PM,21.473,64.86,14.60
2873,08/18/21 04:00:00 PM,21.473,65.64,14.79
2874,08/18/21 06:00:00 PM,21.473,66.16,14.91
2875,08/18/21 08:00:00 PM,21.378,65.97,14.78
2876,08/18/21 10:00:00 PM,21.282,67.07,14.94
2877,08/19/21 12:00:00 AM,21.187,67.54,14.96
2878,08/19/21 02:00:00 AM,21.091,67.79,14.93
2879,08/19/21 04:00:00 AM,20.996,67.23,14.71
2880,08/19/21 06:00:00 AM,20.901,68.07,14.81
2881,08/19/21 08:00:00 AM,20.710,67.28,14.45
2882,08/19/21 10:00:00 AM,20.805,67.15,14.51
2883,08/19/21 12:00:00 PM,20.901,67.14,14.60
2884,08/19/21 02:00:00 PM,20.996,67.58,14.79
2885,08/19/21 04:00:00 PM,21.187,66.53,14.73
2886,08/19/21 06:00:00 PM,21.187,67.54,14.96
2887,08/19/21 08:00:00 PM,20.996,67.35,14.73
2888,08/19/21 10:00:00 PM,20.615,66.32,14.13
2889,08/20/21 12:00:00 AM,20.424,66.67,14.03
2890,08/20/21 02:00:00 AM,20.234,64.73,13.40
2891,08/20/21 04:00:00 AM,19.948,65.07,13.21
2892,08/20/21 06:00:00 AM,19.758,64.47,12.88
2893,08/20/21 08:00:00 AM,19.948,66.66,13.58
2894,08/20/21 10:00:00 AM,20.234,68.43,14.25
2895,08/20/21 12:00:00 PM,20.710,66.95,14.37
2896,08/20/21 02:00:00 PM,21.091,65.42,14.38
2897,08/20/21 04:00:00 PM,21.378,65.36,14.63
2898,08/20/21 06:00:00 PM,21.282,65.09,14.48
2899,08/20/21 08:00:00 PM,20.996,68.67,15.04
2900,08/20/21 10:00:00 PM,20.710,70.20,15.11
2901,08/21/21 12:00:00 AM,20.519,69.95,14.87
2902,08/21/21 02:00:00 AM,20.329,69.70,14.63
2903,08/21/21 04:00:00 AM,20.138,68.81,14.25
2904,08/21/21 06:00:00 AM,19.948,68.11,13.91
2905,08/21/21 08:00:00 AM,20.138,69.60,14.43
2906,08/21/21 10:00:00 AM,20.519,70.66,15.03
2907,08/21/21 12:00:00 PM,21.664,71.10,16.22
2908,08/21/21 02:00:00 PM,22.142,68.48,16.09
2909,08/21/21 04:00:00 PM,22.238,62.27,14.70
2910,08/21/21 06:00:00 PM,22.238,57.15,13.37
2911,08/21/21 08:00:00 PM,21.951,60.97,14.10
2912,08/21/21 10:00:00 PM,21.569,68.32,15.51
2913,08/22/21 12:00:00 AM,21.473,69.11,15.59
2914,08/22/21 02:00:00 AM,21.378,70.39,15.79
2915,08/22/21 04:00:00 AM,21.378,71.14,15.96
2916,08/22/21 06:00:00 AM,21.378,71.78,16.10
2917,08/22/21 08:00:00 AM,21.473,71.61,16.15
2918,08/22/21 10:00:00 AM,21.569,70.65,16.03
2919,08/22/21 12:00:00 PM,21.855,69.46,16.04
2920,08/22/21 02:00:00 PM,22.142,67.37,15.83
2921,08/22/21 04:00:00 PM,22.429,64.67,15.47
2922,08/22/21 06:00:00 PM,22.238,68.72,16.24
2923,08/22/21 08:00:00 PM,22.046,68.89,16.09
2924,08/22/21 10:00:00 PM,21.855,68.66,15.86
2925,08/23/21 12:00:00 AM,21.760,68.04,15.62
2926,08/23/21 02:00:00 AM,21.664,67.11,15.32
2927,08/23/21 04:00:00 AM,21.473,66.16,14.91
2928,08/23/21 06:00:00 AM,21.282,65.88,14.67
2929,08/23/21 08:00:00 AM,21.378,66.07,14.80
2930,08/23/21 10:00:00 AM,21.378,65.17,14.59
2931,08/23/21 12:00:00 PM,21.569,64.01,14.49
2932,08/23/21 02:00:00 PM,21.760,63.19,14.47
2933,08/23/21 04:00:00 PM,21.760,63.36,14.51
2934,08/23/21 06:00:00 PM,21.664,64.54,14.71
2935,08/23/21 08:00:00 PM,21.569,64.94,14.71
2936,08/23/21 10:00:00 PM,21.282,64.90,14.43
2937,08/24/21 12:00:00 AM,21.187,65.40,14.46
2938,08/24/21 02:00:00 AM,20.996,64.95,14.17
2939,08/24/21 04:00:00 AM,20.805,65.97,14.23
2940,08/24/21 06:00:00 AM,20.805,66.39,14.33
2941,08/24/21 08:00:00 AM,20.805,66.82,14.43
2942,08/24/21 10:00:00 AM,20.805,67.04,14.48
2943,08/24/21 12:00:00 PM,20.901,67.02,14.57
2944,08/24/21 02:00:00 PM,20.996,67.58,14.79
2945,08/24/21 04:00:00 PM,20.996,67.81,14.84
2946,08/24/21 06:00:00 PM,20.996,68.42,14.98
2947,08/24/21 08:00:00 PM,20.996,69.32,15.19
2948,08/24/21 10:00:00 PM,20.901,68.19,14.84
2949,08/25/21 12:00:00 AM,20.615,67.19,14.33
2950,08/25/21 02:00:00 AM,20.519,67.66,14.35
2951,08/25/21 04:00:00 AM,20.138,65.70,13.54
2952,08/25/21 06:00:00 AM,19.853,64.54,12.99
2953,08/25/21 08:00:00 AM,19.948,66.14,13.46
2954,08/25/21 10:00:00 AM,20.138,67.50,13.95
2955,08/25/21 12:00:00 PM,20.424,67.33,14.19
2956,08/25/21 02:00:00 PM,20.901,67.02,14.57
2957,08/25/21 04:00:00 PM,20.996,64.86,14.15
2958,08/25/21 06:00:00 PM,20.901,64.78,14.04
2959,08/25/21 08:00:00 PM,20.710,68.59,14.75
2960,08/25/21 10:00:00 PM,20.519,68.75,14.60
2961,08/26/21 12:00:00 AM,20.329,68.05,14.26
2962,08/26/21 02:00:00 AM,20.043,66.96,13.74
2963,08/26/21 04:00:00 AM,19.948,67.31,13.73
2964,08/26/21 06:00:00 AM,19.853,68.25,13.85
2965,08/26/21 08:00:00 AM,20.043,70.02,14.43
2966,08/26/21 10:00:00 AM,20.138,69.87,14.49
2967,08/26/21 12:00:00 PM,20.424,69.02,14.57
2968,08/26/21 02:00:00 PM,20.615,69.25,14.80
2969,08/26/21 04:00:00 PM,20.901,63.12,13.64
2970,08/26/21 06:00:00 PM,20.805,61.74,13.21
2971,08/26/21 08:00:00 PM,20.615,67.30,14.36
2972,08/26/21 10:00:00 PM,20.424,67.79,14.29
2973,08/27/21 12:00:00 AM,20.234,67.60,14.07
2974,08/27/21 02:00:00 AM,20.138,68.08,14.08
2975,08/27/21 04:00:00 AM,19.948,65.94,13.41
2976,08/27/21 06:00:00 AM,19.758,64.29,12.84
2977,08/27/21 08:00:00 AM,19.758,65.10,13.03
2978,08/27/21 10:00:00 AM,19.758,64.12,12.80
2979,08/27/21 12:00:00 PM,19.853,62.63,12.53
2980,08/27/21 02:00:00 PM,19.853,62.17,12.42
2981,08/27/21 04:00:00 PM,19.948,62.38,12.56
2982,08/27/21 06:00:00 PM,19.948,62.68,12.64
2983,08/27/21 08:00:00 PM,19.758,63.53,12.66
2984,08/27/21 10:00:00 PM,19.567,63.65,12.51
2985,08/28/21 12:00:00 AM,19.472,62.94,12.25
2986,08/28/21 02:00:00 AM,19.282,63.06,12.10
2987,08/28/21 04:00:00 AM,18.996,63.44,11.92
2988,08/28/21 06:00:00 AM,18.901,64.04,11.97
2989,08/28/21 08:00:00 AM,18.901,64.64,12.11
2990,08/28/21 10:00:00 AM,18.996,65.26,12.35
2991,08/28/21 12:00:00 PM,19.377,63.61,12.32
2992,08/28/21 02:00:00 PM,19.472,62.94,12.25
2993,08/28/21 04:00:00 PM,19.472,63.42,12.36
2994,08/28/21 06:00:00 PM,19.282,63.71,12.25
2995,08/28/21 08:00:00 PM,19.187,64.23,12.29
2996,08/28/21 10:00:00 PM,18.901,64.55,12.09
2997,08/29/21 12:00:00 AM,18.901,65.94,12.42
2998,08/29/21 02:00:00 AM,18.901,66.64,12.58
2999,08/29/21 04:00:00 AM,18.806,66.87,12.54
3000,08/29/21 06:00:00 AM,18.711,67.10,12.50
3001,08/29/21 08:00:00 AM,18.711,67.64,12.62
3002,08/29/21 10:00:00 AM,18.806,67.85,12.76
3003,08/29/21 12:00:00 PM,19.092,66.30,12.68
3004,08/29/21 02:00:00 PM,19.282,63.88,12.29
3005,08/29/21 04:00:00 PM,19.187,65.40,12.56
3006,08/29/21 06:00:00 PM,19.092,66.00,12.61
3007,08/29/21 08:00:00 PM,18.901,66.24,12.48
3008,08/29/21 10:00:00 PM,18.711,66.47,12.36
3009,08/30/21 12:00:00 AM,18.616,66.59,12.29
3010,08/30/21 02:00:00 AM,18.331,66.15,11.92
3011,08/30/21 04:00:00 AM,18.140,66.28,11.77
3012,08/30/21 06:00:00 AM,18.236,67.84,12.21
3013,08/30/21 08:00:00 AM,18.236,67.95,12.24
3014,08/30/21 10:00:00 AM,18.236,68.29,12.31
3015,08/30/21 12:00:00 PM,18.331,68.39,12.43
3016,08/30/21 02:00:00 PM,18.426,68.49,12.54
3017,08/30/21 04:00:00 PM,18.521,68.84,12.71
3018,08/30/21 06:00:00 PM,18.426,69.61,12.79
3019,08/30/21 08:00:00 PM,18.426,70.00,12.87
3020,08/30/21 10:00:00 PM,18.426,70.27,12.93
3021,08/31/21 12:00:00 AM,18.236,70.72,12.85
3022,08/31/21 02:00:00 AM,18.045,69.67,12.44
3023,08/31/21 04:00:00 AM,17.855,69.57,12.23
3024,08/31/21 06:00:00 AM,17.665,69.23,11.98
3025,08/31/21 08:00:00 AM,17.760,70.79,12.41
3026,08/31/21 10:00:00 AM,17.855,71.36,12.62
3027,08/31/21 12:00:00 PM,18.045,71.48,12.83
3028,08/31/21 02:00:00 PM,18.331,64.50,11.54
3029,08/31/21 04:00:00 PM,18.426,64.83,11.70
3030,08/31/21 06:00:00 PM,18.331,63.50,11.30
3031,08/31/21 08:00:00 PM,18.236,68.53,12.37
3032,08/31/21 10:00:00 PM,18.140,69.03,12.39
3033,09/01/21 12:00:00 AM,17.855,68.36,11.97
3034,09/01/21 02:00:00 AM,17.665,67.94,11.69
3035,09/01/21 04:00:00 AM,17.475,67.43,11.40
3036,09/01/21 06:00:00 AM,17.189,66.66,10.95
3037,09/01/21 08:00:00 AM,17.284,67.90,11.32
3038,09/01/21 10:00:00 AM,17.570,70.41,12.14
3039,09/01/21 12:00:00 PM,18.045,68.80,12.25
3040,09/01/21 02:00:00 PM,18.616,67.33,12.46
3041,09/01/21 04:00:00 PM,18.901,64.73,12.13
3042,09/01/21 06:00:00 PM,18.901,63.54,11.85
3043,09/01/21 08:00:00 PM,18.426,68.73,12.59
3044,09/01/21 10:00:00 PM,18.140,69.66,12.52
3045,09/02/21 12:00:00 AM,17.950,69.56,12.32
3046,09/02/21 02:00:00 AM,17.760,69.85,12.20
3047,09/02/21 04:00:00 AM,17.665,69.99,12.14
3048,09/02/21 06:00:00 AM,17.570,69.12,11.86
3049,09/02/21 08:00:00 AM,17.665,69.86,12.11
3050,09/02/21 10:00:00 AM,18.045,70.47,12.61
3051,09/02/21 12:00:00 PM,18.901,69.93,13.31
3052,09/02/21 02:00:00 PM,19.282,68.35,13.33
3053,09/02/21 04:00:00 PM,19.472,68.43,13.53
3054,09/02/21 06:00:00 PM,19.662,70.22,14.11
3055,09/02/21 08:00:00 PM,19.377,69.99,13.78
3056,09/02/21 10:00:00 PM,19.187,71.77,13.99
3057,09/03/21 12:00:00 AM,18.996,72.12,13.88
3058,09/03/21 02:00:00 AM,18.901,73.31,14.04
3059,09/03/21 04:00:00 AM,18.806,74.05,14.10
3060,09/03/21 06:00:00 AM,18.711,74.06,14.01
3061,09/03/21 08:00:00 AM,18.711,74.64,14.13
3062,09/03/21 10:00:00 AM,18.901,74.42,14.27
3063,09/03/21 12:00:00 PM,19.567,75.36,15.11
3064,09/03/21 02:00:00 PM,20.043,75.74,15.65
3065,09/03/21 04:00:00 PM,19.948,73.35,15.06
3066,09/03/21 06:00:00 PM,19.758,73.93,15.00
3067,09/03/21 08:00:00 PM,19.567,74.74,14.98
