"Titre de tracé : C3 SCJ Mur Est console"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 9928996, SEN S/N: 9928996)","HR, % (LGR S/N: 9928996, SEN S/N: 9928996)","PtRosée, °C (LGR S/N: 9928996, SEN S/N: 9928996)"
1207,04/01/21 08:00:00 PM,13.654,48.96,3.14
1208,04/01/21 10:00:00 PM,13.173,51.31,3.36
1209,04/02/21 12:00:00 AM,12.883,50.14,2.76
1210,04/02/21 02:00:00 AM,12.594,49.10,2.20
1211,04/02/21 04:00:00 AM,12.401,49.01,2.00
1212,04/02/21 06:00:00 AM,12.304,49.19,1.96
1213,04/02/21 08:00:00 AM,12.304,50.80,2.41
1214,04/02/21 10:00:00 AM,12.690,51.83,3.05
1215,04/02/21 12:00:00 PM,13.750,54.96,4.87
1216,04/02/21 02:00:00 PM,14.709,59.21,6.85
1217,04/02/21 04:00:00 PM,15.091,56.76,6.59
1218,04/02/21 06:00:00 PM,14.804,56.08,6.15
1219,04/02/21 08:00:00 PM,14.325,57.24,5.99
1220,04/02/21 10:00:00 PM,13.942,56.66,5.49
1221,04/03/21 12:00:00 AM,13.558,51.73,3.83
1222,04/03/21 02:00:00 AM,13.173,48.12,2.45
1223,04/03/21 04:00:00 AM,12.883,47.55,2.02
1224,04/03/21 06:00:00 AM,12.594,47.61,1.77
1225,04/03/21 08:00:00 AM,12.497,47.31,1.60
1226,04/03/21 10:00:00 AM,12.497,48.67,1.99
1227,04/03/21 12:00:00 PM,12.787,50.87,2.88
1228,04/03/21 02:00:00 PM,13.076,47.21,2.10
1229,04/03/21 04:00:00 PM,12.980,45.39,1.46
1230,04/03/21 06:00:00 PM,12.883,45.30,1.34
1231,04/03/21 08:00:00 PM,12.690,45.93,1.36
1232,04/03/21 10:00:00 PM,12.401,45.12,0.85
1233,04/04/21 12:00:00 AM,12.304,43.48,0.25
1234,04/04/21 02:00:00 AM,11.916,42.14,-0.53
1235,04/04/21 04:00:00 AM,11.625,41.38,-1.05
1236,04/04/21 06:00:00 AM,11.334,40.78,-1.50
1237,04/04/21 08:00:00 AM,11.334,41.94,-1.12
1238,04/04/21 10:00:00 AM,11.528,43.04,-0.59
1239,04/04/21 12:00:00 PM,11.722,44.86,0.15
1240,04/04/21 02:00:00 PM,12.013,45.76,0.69
1241,04/04/21 04:00:00 PM,12.013,43.94,0.13
1242,04/04/21 06:00:00 PM,12.013,42.82,-0.23
1243,04/04/21 08:00:00 PM,11.819,45.88,0.55
1244,04/04/21 10:00:00 PM,11.431,44.77,-0.14
1245,04/05/21 12:00:00 AM,11.139,43.77,-0.72
1246,04/05/21 02:00:00 AM,10.846,43.01,-1.22
1247,04/05/21 04:00:00 AM,10.651,42.73,-1.49
1248,04/05/21 06:00:00 AM,10.357,42.82,-1.73
1249,04/05/21 08:00:00 AM,10.455,44.12,-1.23
1250,04/05/21 10:00:00 AM,10.651,47.04,-0.18
1251,04/05/21 12:00:00 PM,11.041,48.71,0.66
1252,04/05/21 02:00:00 PM,11.625,48.82,1.23
1253,04/05/21 04:00:00 PM,11.916,48.49,1.41
1254,04/05/21 06:00:00 PM,11.916,48.04,1.28
1255,04/05/21 08:00:00 PM,11.625,48.37,1.10
1256,04/05/21 10:00:00 PM,11.431,51.98,1.93
1257,04/06/21 12:00:00 AM,10.944,51.34,1.31
1258,04/06/21 02:00:00 AM,10.553,50.14,0.62
1259,04/06/21 04:00:00 AM,10.259,44.58,-1.27
1260,04/06/21 06:00:00 AM,10.063,42.99,-1.94
1261,04/06/21 08:00:00 AM,9.965,41.73,-2.43
1262,04/06/21 10:00:00 AM,9.866,39.57,-3.23
1263,04/06/21 12:00:00 PM,10.063,38.44,-3.44
1264,04/06/21 02:00:00 PM,9.965,38.17,-3.63
1265,04/06/21 04:00:00 PM,9.866,37.62,-3.91
1266,04/06/21 06:00:00 PM,9.669,37.26,-4.21
1267,04/06/21 08:00:00 PM,9.472,36.88,-4.52
1268,04/06/21 10:00:00 PM,9.275,35.64,-5.15
1269,04/07/21 12:00:00 AM,8.978,35.62,-5.42
1270,04/07/21 02:00:00 AM,8.879,38.58,-4.46
1271,04/07/21 04:00:00 AM,8.779,41.40,-3.61
1272,04/07/21 06:00:00 AM,8.481,39.72,-4.43
1273,04/07/21 08:00:00 AM,8.382,41.32,-3.99
1274,04/07/21 10:00:00 AM,8.581,41.85,-3.64
1275,04/07/21 12:00:00 PM,8.680,40.66,-3.94
1276,04/07/21 02:00:00 PM,8.680,39.37,-4.36
1277,04/07/21 04:00:00 PM,8.581,39.36,-4.46
1278,04/07/21 06:00:00 PM,8.481,39.44,-4.52
1279,04/07/21 08:00:00 PM,8.282,39.59,-4.65
1280,04/07/21 10:00:00 PM,7.983,39.02,-5.11
1281,04/08/21 12:00:00 AM,7.582,38.67,-5.59
1282,04/08/21 02:00:00 AM,7.280,38.54,-5.90
1283,04/08/21 04:00:00 AM,6.978,38.18,-6.30
1284,04/08/21 06:00:00 AM,6.674,38.03,-6.62
1285,04/08/21 08:00:00 AM,6.775,39.13,-6.16
1286,04/08/21 10:00:00 AM,7.079,42.33,-4.85
1287,04/08/21 12:00:00 PM,7.481,42.54,-4.42
1288,04/08/21 02:00:00 PM,7.682,41.41,-4.60
1289,04/08/21 04:00:00 PM,7.882,39.64,-4.99
1290,04/08/21 06:00:00 PM,7.983,38.12,-5.42
1291,04/08/21 08:00:00 PM,7.782,37.35,-5.86
1292,04/08/21 10:00:00 PM,7.682,40.04,-5.04
1293,04/09/21 12:00:00 AM,7.682,46.62,-3.02
1294,04/09/21 02:00:00 AM,7.582,48.97,-2.45
1295,04/09/21 04:00:00 AM,7.381,50.58,-2.20
1296,04/09/21 06:00:00 AM,7.381,55.14,-1.02
1297,04/09/21 08:00:00 AM,7.481,57.18,-0.43
1298,04/09/21 10:00:00 AM,8.082,59.56,0.69
1299,04/09/21 12:00:00 PM,8.779,58.91,1.20
1300,04/09/21 02:00:00 PM,9.077,59.43,1.60
1301,04/09/21 04:00:00 PM,9.077,61.06,1.98
1302,04/09/21 06:00:00 PM,8.879,60.75,1.72
1303,04/09/21 08:00:00 PM,8.680,54.26,-0.03
1304,04/09/21 10:00:00 PM,8.680,51.36,-0.79
1305,04/10/21 12:00:00 AM,8.581,45.84,-2.42
1306,04/10/21 02:00:00 AM,8.581,49.89,-1.27
1307,04/10/21 04:00:00 AM,8.581,47.81,-1.85
1308,04/10/21 06:00:00 AM,8.680,52.30,-0.54
1309,04/10/21 08:00:00 AM,8.680,54.93,0.14
1310,04/10/21 10:00:00 AM,8.978,54.88,0.40
1311,04/10/21 12:00:00 PM,9.571,57.03,1.49
1312,04/10/21 02:00:00 PM,9.669,58.01,1.82
1313,04/10/21 04:00:00 PM,9.768,58.74,2.09
1314,04/10/21 06:00:00 PM,9.669,60.60,2.43
1315,04/10/21 08:00:00 PM,9.669,60.09,2.31
1316,04/10/21 10:00:00 PM,9.669,60.44,2.40
1317,04/11/21 12:00:00 AM,9.571,60.22,2.25
1318,04/11/21 02:00:00 AM,9.571,59.87,2.17
1319,04/11/21 04:00:00 AM,9.571,61.64,2.58
1320,04/11/21 06:00:00 AM,9.571,63.10,2.91
1321,04/11/21 08:00:00 AM,9.768,64.91,3.50
1322,04/11/21 10:00:00 AM,10.063,66.79,4.18
1323,04/11/21 12:00:00 PM,10.357,67.33,4.58
1324,04/11/21 02:00:00 PM,10.553,65.79,4.43
1325,04/11/21 04:00:00 PM,10.553,65.48,4.37
1326,04/11/21 06:00:00 PM,10.259,67.90,4.60
1327,04/11/21 08:00:00 PM,9.965,68.62,4.47
1328,04/11/21 10:00:00 PM,9.669,67.65,3.99
1329,04/12/21 12:00:00 AM,9.571,67.06,3.77
1330,04/12/21 02:00:00 AM,9.472,67.16,3.70
1331,04/12/21 04:00:00 AM,9.373,66.36,3.43
1332,04/12/21 06:00:00 AM,9.275,65.24,3.10
1333,04/12/21 08:00:00 AM,9.275,64.74,2.99
1334,04/12/21 10:00:00 AM,9.275,61.60,2.29
1335,04/12/21 12:00:00 PM,9.373,59.83,1.97
1336,04/12/21 02:00:00 PM,9.373,57.54,1.43
1337,04/12/21 04:00:00 PM,9.373,56.96,1.29
1338,04/12/21 06:00:00 PM,9.275,56.95,1.19
1339,04/12/21 08:00:00 PM,9.176,57.68,1.28
1340,04/12/21 10:00:00 PM,8.978,58.55,1.30
1341,04/13/21 12:00:00 AM,8.680,58.41,0.99
1342,04/13/21 02:00:00 AM,8.382,58.28,0.67
1343,04/13/21 04:00:00 AM,8.182,58.42,0.52
1344,04/13/21 06:00:00 AM,7.983,57.97,0.23
1345,04/13/21 08:00:00 AM,8.182,60.04,0.90
1346,04/13/21 10:00:00 AM,8.481,58.82,0.90
1347,04/13/21 12:00:00 PM,8.680,58.50,1.01
1348,04/13/21 02:00:00 PM,8.779,57.25,0.80
1349,04/13/21 04:00:00 PM,8.779,57.62,0.89
1350,04/13/21 06:00:00 PM,8.680,58.11,0.91
1351,04/13/21 08:00:00 PM,8.581,59.24,1.09
1352,04/13/21 10:00:00 PM,8.481,60.21,1.22
1353,04/14/21 12:00:00 AM,8.082,59.60,0.70
1354,04/14/21 02:00:00 AM,7.782,58.92,0.26
1355,04/14/21 04:00:00 AM,7.481,58.19,-0.19
1356,04/14/21 06:00:00 AM,7.179,57.75,-0.58
1357,04/14/21 08:00:00 AM,7.481,59.86,0.20
1358,04/14/21 10:00:00 AM,7.682,60.76,0.59
1359,04/14/21 12:00:00 PM,7.983,59.81,0.66
1360,04/14/21 02:00:00 PM,8.182,55.91,-0.08
1361,04/14/21 04:00:00 PM,8.182,51.27,-1.27
1362,04/14/21 06:00:00 PM,8.082,55.11,-0.38
1363,04/14/21 08:00:00 PM,7.983,57.56,0.13
1364,04/14/21 10:00:00 PM,7.882,58.50,0.26
1365,04/15/21 12:00:00 AM,7.682,57.68,-0.12
1366,04/15/21 02:00:00 AM,7.381,57.14,-0.54
1367,04/15/21 04:00:00 AM,7.079,57.62,-0.71
1368,04/15/21 06:00:00 AM,6.877,57.32,-0.97
1369,04/15/21 08:00:00 AM,7.079,58.47,-0.51
1370,04/15/21 10:00:00 AM,7.280,60.62,0.18
1371,04/15/21 12:00:00 PM,7.682,57.44,-0.18
1372,04/15/21 02:00:00 PM,7.682,56.62,-0.38
1373,04/15/21 04:00:00 PM,7.882,50.60,-1.73
1374,04/15/21 06:00:00 PM,7.682,55.59,-0.63
1375,04/15/21 08:00:00 PM,7.682,56.93,-0.30
1376,04/15/21 10:00:00 PM,7.582,58.00,-0.14
1377,04/16/21 12:00:00 AM,7.381,57.93,-0.35
1378,04/16/21 02:00:00 AM,7.079,57.70,-0.69
1379,04/16/21 04:00:00 AM,6.877,57.99,-0.81
1380,04/16/21 06:00:00 AM,6.674,57.77,-1.05
1381,04/16/21 08:00:00 AM,6.877,58.74,-0.63
1382,04/16/21 10:00:00 AM,7.079,59.46,-0.27
1383,04/16/21 12:00:00 PM,7.179,60.26,0.00
1384,04/16/21 02:00:00 PM,7.280,59.73,-0.02
1385,04/16/21 04:00:00 PM,7.381,59.38,-0.01
1386,04/16/21 06:00:00 PM,7.280,62.43,0.59
1387,04/16/21 08:00:00 PM,7.280,62.93,0.70
1388,04/16/21 10:00:00 PM,7.179,61.39,0.26
1389,04/17/21 12:00:00 AM,7.179,61.24,0.23
1390,04/17/21 02:00:00 AM,6.877,60.25,-0.28
1391,04/17/21 04:00:00 AM,6.775,60.32,-0.36
1392,04/17/21 06:00:00 AM,6.674,61.22,-0.26
1393,04/17/21 08:00:00 AM,6.775,61.19,-0.17
1394,04/17/21 10:00:00 AM,6.877,61.42,-0.02
1395,04/17/21 12:00:00 PM,7.179,61.70,0.33
1396,04/17/21 02:00:00 PM,7.280,61.42,0.36
1397,04/17/21 04:00:00 PM,7.682,58.30,0.02
1398,04/17/21 06:00:00 PM,7.582,58.84,0.06
1399,04/17/21 08:00:00 PM,7.481,58.91,-0.02
1400,04/17/21 10:00:00 PM,7.381,61.39,0.45
1401,04/18/21 12:00:00 AM,7.381,62.40,0.68
1402,04/18/21 02:00:00 AM,7.280,63.28,0.77
1403,04/18/21 04:00:00 AM,7.079,62.93,0.51
1404,04/18/21 06:00:00 AM,6.978,62.95,0.42
1405,04/18/21 08:00:00 AM,7.179,63.67,0.76
1406,04/18/21 10:00:00 AM,7.280,64.78,1.10
1407,04/18/21 12:00:00 PM,7.481,63.96,1.11
1408,04/18/21 02:00:00 PM,7.582,63.94,1.20
1409,04/18/21 04:00:00 PM,7.682,64.36,1.39
1410,04/18/21 06:00:00 PM,7.682,64.43,1.41
1411,04/18/21 08:00:00 PM,7.682,64.43,1.41
1412,04/18/21 10:00:00 PM,7.582,65.05,1.44
1413,04/19/21 12:00:00 AM,7.381,64.69,1.18
1414,04/19/21 02:00:00 AM,7.381,65.73,1.40
1415,04/19/21 04:00:00 AM,7.280,65.68,1.29
1416,04/19/21 06:00:00 AM,7.079,64.18,0.78
1417,04/19/21 08:00:00 AM,7.381,64.89,1.22
1418,04/19/21 10:00:00 AM,7.782,64.87,1.60
1419,04/19/21 12:00:00 PM,8.382,63.94,1.97
1420,04/19/21 02:00:00 PM,9.176,58.54,1.48
1421,04/19/21 04:00:00 PM,9.472,55.35,0.98
1422,04/19/21 06:00:00 PM,9.275,56.16,1.00
1423,04/19/21 08:00:00 PM,8.978,57.65,1.08
1424,04/19/21 10:00:00 PM,8.481,59.96,1.16
1425,04/20/21 12:00:00 AM,8.182,61.24,1.17
1426,04/20/21 02:00:00 AM,7.983,62.09,1.18
1427,04/20/21 04:00:00 AM,7.782,62.41,1.06
1428,04/20/21 06:00:00 AM,7.582,62.58,0.91
1429,04/20/21 08:00:00 AM,7.882,63.68,1.43
1430,04/20/21 10:00:00 AM,8.581,63.90,2.14
1431,04/20/21 12:00:00 PM,10.161,63.73,3.61
1432,04/20/21 02:00:00 PM,10.846,59.64,3.32
1433,04/20/21 04:00:00 PM,11.139,55.01,2.45
1434,04/20/21 06:00:00 PM,11.041,53.42,1.95
1435,04/20/21 08:00:00 PM,10.455,57.36,2.40
1436,04/20/21 10:00:00 PM,9.669,62.89,2.95
1437,04/21/21 12:00:00 AM,9.669,63.20,3.02
1438,04/21/21 02:00:00 AM,9.571,65.39,3.41
1439,04/21/21 04:00:00 AM,9.472,66.42,3.54
1440,04/21/21 06:00:00 AM,9.275,67.64,3.61
1441,04/21/21 08:00:00 AM,9.373,67.70,3.72
1442,04/21/21 10:00:00 AM,9.669,68.29,4.12
1443,04/21/21 12:00:00 PM,9.866,69.03,4.46
1444,04/21/21 02:00:00 PM,9.866,68.73,4.40
1445,04/21/21 04:00:00 PM,9.965,70.18,4.80
1446,04/21/21 06:00:00 PM,9.965,69.32,4.62
1447,04/21/21 08:00:00 PM,9.866,69.66,4.59
1448,04/21/21 10:00:00 PM,9.768,70.00,4.57
1449,04/22/21 12:00:00 AM,9.768,70.56,4.68
1450,04/22/21 02:00:00 AM,9.669,71.41,4.76
1451,04/22/21 04:00:00 AM,9.669,72.30,4.94
1452,04/22/21 06:00:00 AM,9.373,70.29,4.25
1453,04/22/21 08:00:00 AM,9.571,70.36,4.45
1454,04/22/21 10:00:00 AM,10.259,75.44,6.12
1455,04/22/21 12:00:00 PM,11.528,80.73,8.34
1456,04/22/21 02:00:00 PM,12.013,77.42,8.20
1457,04/22/21 04:00:00 PM,12.110,70.64,6.95
1458,04/22/21 06:00:00 PM,12.110,66.72,6.12
1459,04/22/21 08:00:00 PM,11.528,69.04,6.06
1460,04/22/21 10:00:00 PM,10.944,70.13,5.72
1461,04/23/21 12:00:00 AM,10.651,69.30,5.27
1462,04/23/21 02:00:00 AM,10.357,68.35,4.79
1463,04/23/21 04:00:00 AM,10.063,67.66,4.37
1464,04/23/21 06:00:00 AM,9.965,67.06,4.15
1465,04/23/21 08:00:00 AM,10.259,67.80,4.58
1466,04/23/21 10:00:00 AM,10.651,68.29,5.06
1467,04/23/21 12:00:00 PM,12.013,69.28,6.57
1468,04/23/21 02:00:00 PM,12.883,63.65,6.17
1469,04/23/21 04:00:00 PM,13.076,52.95,3.71
1470,04/23/21 06:00:00 PM,13.173,52.36,3.65
1471,04/23/21 08:00:00 PM,12.304,56.68,3.96
1472,04/23/21 10:00:00 PM,11.722,60.34,4.31
1473,04/24/21 12:00:00 AM,11.431,61.63,4.33
1474,04/24/21 02:00:00 AM,11.041,60.62,3.73
1475,04/24/21 04:00:00 AM,10.846,61.32,3.71
1476,04/24/21 06:00:00 AM,10.651,61.48,3.56
1477,04/24/21 08:00:00 AM,11.041,62.75,4.22
1478,04/24/21 10:00:00 AM,11.528,62.95,4.73
1479,04/24/21 12:00:00 PM,12.787,64.70,6.32
1480,04/24/21 02:00:00 PM,13.654,60.18,6.09
1481,04/24/21 04:00:00 PM,14.230,52.65,4.70
1482,04/24/21 06:00:00 PM,13.750,52.09,4.11
1483,04/24/21 08:00:00 PM,13.846,51.72,4.09
1484,04/24/21 10:00:00 PM,13.365,51.62,3.62
1485,04/25/21 12:00:00 AM,12.787,55.67,4.16
1486,04/25/21 02:00:00 AM,12.401,58.21,4.43
1487,04/25/21 04:00:00 AM,12.110,59.71,4.52
1488,04/25/21 06:00:00 AM,11.916,60.83,4.61
1489,04/25/21 08:00:00 AM,12.304,60.96,5.00
1490,04/25/21 10:00:00 AM,12.787,60.67,5.39
1491,04/25/21 12:00:00 PM,14.517,56.77,6.06
1492,04/25/21 02:00:00 PM,14.517,55.86,5.82
1493,04/25/21 04:00:00 PM,14.900,53.51,5.56
1494,04/25/21 06:00:00 PM,14.996,50.27,4.75
1495,04/25/21 08:00:00 PM,14.421,53.65,5.15
1496,04/25/21 10:00:00 PM,14.038,54.45,5.01
1497,04/26/21 12:00:00 AM,13.654,56.74,5.24
1498,04/26/21 02:00:00 AM,13.558,58.68,5.63
1499,04/26/21 04:00:00 AM,13.365,62.01,6.25
1500,04/26/21 06:00:00 AM,13.269,64.14,6.65
1501,04/26/21 08:00:00 AM,13.365,63.83,6.67
1502,04/26/21 10:00:00 AM,13.654,61.76,6.46
1503,04/26/21 12:00:00 PM,14.325,63.05,7.40
1504,04/26/21 02:00:00 PM,14.804,63.36,7.93
1505,04/26/21 04:00:00 PM,14.517,62.93,7.56
1506,04/26/21 06:00:00 PM,14.325,62.77,7.34
1507,04/26/21 08:00:00 PM,14.134,63.30,7.28
1508,04/26/21 10:00:00 PM,13.846,64.24,7.22
1509,04/27/21 12:00:00 AM,13.654,64.13,7.01
1510,04/27/21 02:00:00 AM,13.558,64.84,7.08
1511,04/27/21 04:00:00 AM,13.461,64.86,7.00
1512,04/27/21 06:00:00 AM,13.365,65.86,7.13
1513,04/27/21 08:00:00 AM,13.461,66.54,7.37
1514,04/27/21 10:00:00 AM,13.654,65.63,7.35
1515,04/27/21 12:00:00 PM,14.134,64.10,7.46
1516,04/27/21 02:00:00 PM,14.804,63.08,7.86
1517,04/27/21 04:00:00 PM,15.187,58.87,7.21
1518,04/27/21 06:00:00 PM,15.282,56.39,6.67
1519,04/27/21 08:00:00 PM,14.996,57.91,6.79
1520,04/27/21 10:00:00 PM,14.709,59.31,6.87
1521,04/28/21 12:00:00 AM,14.421,60.85,6.97
1522,04/28/21 02:00:00 AM,14.230,62.93,7.28
1523,04/28/21 04:00:00 AM,14.134,64.03,7.45
1524,04/28/21 06:00:00 AM,14.038,63.39,7.21
1525,04/28/21 08:00:00 AM,14.134,64.72,7.60
1526,04/28/21 10:00:00 AM,14.325,67.21,8.34
1527,04/28/21 12:00:00 PM,14.421,67.39,8.47
1528,04/28/21 02:00:00 PM,14.421,67.19,8.43
1529,04/28/21 04:00:00 PM,14.517,66.60,8.39
1530,04/28/21 06:00:00 PM,14.421,67.58,8.51
1531,04/28/21 08:00:00 PM,14.325,68.54,8.63
1532,04/28/21 10:00:00 PM,14.230,69.45,8.73
1533,04/29/21 12:00:00 AM,14.038,67.46,8.12
1534,04/29/21 02:00:00 AM,13.942,65.41,7.58
1535,04/29/21 04:00:00 AM,13.846,63.87,7.14
1536,04/29/21 06:00:00 AM,13.750,63.60,6.98
1537,04/29/21 08:00:00 AM,13.750,63.67,7.00
1538,04/29/21 10:00:00 AM,13.846,64.70,7.33
1539,04/29/21 12:00:00 PM,14.325,64.68,7.78
1540,04/29/21 02:00:00 PM,14.230,65.18,7.80
1541,04/29/21 04:00:00 PM,14.134,66.31,7.96
1542,04/29/21 06:00:00 PM,13.750,66.21,7.57
1543,04/29/21 08:00:00 PM,13.654,65.89,7.41
1544,04/29/21 10:00:00 PM,13.461,65.59,7.16
1545,04/30/21 12:00:00 AM,13.365,65.20,6.98
1546,04/30/21 02:00:00 AM,13.269,65.46,6.95
1547,04/30/21 04:00:00 AM,13.173,65.65,6.90
1548,04/30/21 06:00:00 AM,13.173,64.84,6.72
1549,04/30/21 08:00:00 AM,13.076,66.89,7.08
1550,04/30/21 10:00:00 AM,12.980,66.63,6.93
1551,04/30/21 12:00:00 PM,12.883,66.56,6.82
1552,04/30/21 02:00:00 PM,12.883,66.21,6.75
1553,04/30/21 04:00:00 PM,12.883,65.46,6.58
1554,04/30/21 06:00:00 PM,12.883,66.21,6.75
1555,04/30/21 08:00:00 PM,12.787,66.58,6.74
1556,04/30/21 10:00:00 PM,12.690,67.71,6.89
1557,05/01/21 12:00:00 AM,12.594,68.13,6.89
1558,05/01/21 02:00:00 AM,12.497,68.45,6.86
1559,05/01/21 04:00:00 AM,12.401,68.57,6.79
1560,05/01/21 06:00:00 AM,12.304,68.59,6.71
1561,05/01/21 08:00:00 AM,12.207,69.13,6.73
1562,05/01/21 10:00:00 AM,12.207,68.92,6.68
1563,05/01/21 12:00:00 PM,12.110,69.04,6.62
1564,05/01/21 02:00:00 PM,12.110,69.93,6.80
1565,05/01/21 04:00:00 PM,12.110,70.64,6.95
1566,05/01/21 06:00:00 PM,12.013,70.54,6.84
1567,05/01/21 08:00:00 PM,11.916,71.17,6.87
1568,05/01/21 10:00:00 PM,11.819,71.44,6.84
1569,05/02/21 12:00:00 AM,11.819,71.44,6.84
1570,05/02/21 02:00:00 AM,11.722,71.08,6.67
1571,05/02/21 04:00:00 AM,11.528,70.74,6.41
1572,05/02/21 06:00:00 AM,11.431,70.75,6.32
1573,05/02/21 08:00:00 AM,11.334,70.41,6.16
1574,05/02/21 10:00:00 AM,11.431,70.63,6.30
1575,05/02/21 12:00:00 PM,11.528,69.36,6.13
1576,05/02/21 02:00:00 PM,11.528,68.43,5.93
1577,05/02/21 04:00:00 PM,11.528,67.65,5.76
1578,05/02/21 06:00:00 PM,11.528,67.65,5.76
1579,05/02/21 08:00:00 PM,11.431,67.30,5.60
1580,05/02/21 10:00:00 PM,11.236,65.73,5.07
1581,05/03/21 12:00:00 AM,10.944,62.46,4.06
1582,05/03/21 02:00:00 AM,10.651,62.11,3.71
1583,05/03/21 04:00:00 AM,10.357,61.72,3.34
1584,05/03/21 06:00:00 AM,10.161,61.77,3.17
1585,05/03/21 08:00:00 AM,10.553,64.88,4.24
1586,05/03/21 10:00:00 AM,10.748,65.52,4.56
1587,05/03/21 12:00:00 PM,11.041,66.42,5.04
1588,05/03/21 02:00:00 PM,11.334,65.39,5.09
1589,05/03/21 04:00:00 PM,11.431,65.77,5.26
1590,05/03/21 06:00:00 PM,11.528,64.97,5.18
1591,05/03/21 08:00:00 PM,11.334,62.07,4.34
1592,05/03/21 10:00:00 PM,11.139,60.70,3.84
1593,05/04/21 12:00:00 AM,10.944,61.13,3.76
1594,05/04/21 02:00:00 AM,10.748,60.37,3.40
1595,05/04/21 04:00:00 AM,10.553,58.89,2.86
1596,05/04/21 06:00:00 AM,10.455,57.84,2.52
1597,05/04/21 08:00:00 AM,10.553,60.58,3.26
1598,05/04/21 10:00:00 AM,10.846,62.92,4.08
1599,05/04/21 12:00:00 PM,11.236,64.30,4.76
1600,05/04/21 02:00:00 PM,11.625,66.05,5.51
1601,05/04/21 04:00:00 PM,11.528,64.17,5.00
1602,05/04/21 06:00:00 PM,11.819,64.10,5.27
1603,05/04/21 08:00:00 PM,11.819,61.89,4.76
1604,05/04/21 10:00:00 PM,11.722,64.93,5.36
1605,05/05/21 12:00:00 AM,11.625,63.19,4.88
1606,05/05/21 02:00:00 AM,11.431,64.69,5.03
1607,05/05/21 04:00:00 AM,11.431,65.22,5.14
1608,05/05/21 06:00:00 AM,11.431,65.69,5.25
1609,05/05/21 08:00:00 AM,11.431,67.58,5.66
1610,05/05/21 10:00:00 AM,11.431,67.58,5.66
1611,05/05/21 12:00:00 PM,11.528,67.19,5.67
1612,05/05/21 02:00:00 PM,11.722,65.79,5.55
1613,05/05/21 04:00:00 PM,11.916,64.22,5.38
1614,05/05/21 06:00:00 PM,11.916,63.80,5.29
1615,05/05/21 08:00:00 PM,11.916,64.22,5.38
1616,05/05/21 10:00:00 PM,11.722,63.17,4.96
1617,05/06/21 12:00:00 AM,11.528,60.71,4.21
1618,05/06/21 02:00:00 AM,11.236,59.00,3.53
1619,05/06/21 04:00:00 AM,11.139,61.25,3.97
1620,05/06/21 06:00:00 AM,11.139,62.60,4.28
1621,05/06/21 08:00:00 AM,11.334,63.86,4.75
1622,05/06/21 10:00:00 AM,11.431,63.50,4.76
1623,05/06/21 12:00:00 PM,11.528,65.91,5.39
1624,05/06/21 02:00:00 PM,11.722,67.52,5.92
1625,05/06/21 04:00:00 PM,11.819,68.17,6.15
1626,05/06/21 06:00:00 PM,11.819,69.87,6.51
1627,05/06/21 08:00:00 PM,11.819,69.42,6.42
1628,05/06/21 10:00:00 PM,11.722,69.77,6.40
1629,05/07/21 12:00:00 AM,11.722,69.77,6.40
1630,05/07/21 02:00:00 AM,11.625,71.22,6.60
1631,05/07/21 04:00:00 AM,11.625,71.61,6.68
1632,05/07/21 06:00:00 AM,11.528,71.36,6.54
1633,05/07/21 08:00:00 AM,11.528,72.44,6.76
1634,05/07/21 10:00:00 AM,11.625,72.14,6.79
1635,05/07/21 12:00:00 PM,11.819,71.19,6.78
1636,05/07/21 02:00:00 PM,12.207,71.25,7.17
1637,05/07/21 04:00:00 PM,12.497,72.58,7.72
1638,05/07/21 06:00:00 PM,12.497,70.70,7.33
1639,05/07/21 08:00:00 PM,12.207,70.50,7.01
1640,05/07/21 10:00:00 PM,11.916,69.08,6.44
1641,05/08/21 12:00:00 AM,11.722,67.34,5.88
1642,05/08/21 02:00:00 AM,11.528,66.58,5.53
1643,05/08/21 04:00:00 AM,11.334,65.71,5.16
1644,05/08/21 06:00:00 AM,11.236,66.21,5.18
1645,05/08/21 08:00:00 AM,11.528,68.53,5.95
1646,05/08/21 10:00:00 AM,12.110,71.14,7.05
1647,05/08/21 12:00:00 PM,12.787,71.29,7.73
1648,05/08/21 02:00:00 PM,14.517,72.29,9.60
1649,05/08/21 04:00:00 PM,13.942,70.34,8.65
1650,05/08/21 06:00:00 PM,14.996,72.22,10.05
1651,05/08/21 08:00:00 PM,14.709,71.26,9.58
1652,05/08/21 10:00:00 PM,14.709,66.75,8.61
1653,05/09/21 12:00:00 AM,14.613,69.50,9.11
1654,05/09/21 02:00:00 AM,14.230,68.45,8.52
1655,05/09/21 04:00:00 AM,13.846,68.10,8.08
1656,05/09/21 06:00:00 AM,13.846,67.89,8.03
1657,05/09/21 08:00:00 AM,14.038,67.46,8.12
1658,05/09/21 10:00:00 AM,14.421,66.81,8.34
1659,05/09/21 12:00:00 PM,14.517,65.80,8.21
1660,05/09/21 02:00:00 PM,14.804,64.65,8.23
1661,05/09/21 04:00:00 PM,15.091,64.12,8.38
1662,05/09/21 06:00:00 PM,15.091,63.89,8.32
1663,05/09/21 08:00:00 PM,14.996,61.25,7.61
1664,05/09/21 10:00:00 PM,15.091,59.22,7.21
1665,05/10/21 12:00:00 AM,14.996,60.53,7.44
